frame,y,x,bottom,right,class,class_str,score
13.0,0.94773155,0.55990225,0.9995236,0.66620094,62,chair,0.33979863
13.0,0.48865777,0.07555061,0.7912484,0.21251601,73,laptop,0.33458096
13.0,0.67172354,0.19547224,0.8458112,0.29893813,64,potted plant,0.33149236
13.0,0.75507236,0.8548864,0.85450625,0.8884082,75,remote,0.32982296
13.0,0.44349605,0.22082709,0.69980174,0.35102117,62,chair,0.30064285
14.0,0.35158524,0.6658648,0.57969767,0.8070046,1,person,0.6889363
14.0,0.6995731,0.20129246,0.8485672,0.2746271,64,potted plant,0.48509753
14.0,0.48903158,0.07646646,0.7917471,0.2119287,72,tv,0.48486587
14.0,0.7546817,0.85465074,0.8549496,0.88844645,77,cell phone,0.47298762
14.0,0.29853803,0.3709286,0.5382358,0.48070854,1,person,0.44013283
14.0,0.5391507,0.7043132,0.63083434,0.7910276,73,laptop,0.39630637
14.0,0.63432103,0.83835244,0.73360974,0.8884393,47,cup,0.39503902
14.0,0.37424472,0.28601745,0.50382566,0.3556088,27,backpack,0.37563065
14.0,0.38359922,0.34844905,0.5219247,0.41683686,73,laptop,0.36825007
14.0,0.9476829,0.55956477,0.999523,0.66607267,62,chair,0.34014446
14.0,0.7550218,0.8548626,0.85456955,0.8883827,75,remote,0.33120963
14.0,0.48903158,0.07646646,0.7917471,0.2119287,73,laptop,0.3310773
14.0,0.44401765,0.22067486,0.70028234,0.3506965,62,chair,0.30742508
15.0,0.35164368,0.66570073,0.5801822,0.8069053,1,person,0.6883129
15.0,0.69920653,0.20134538,0.84950954,0.2749632,64,potted plant,0.48184788
15.0,0.49002957,0.07612674,0.78854644,0.21262132,72,tv,0.47439718
15.0,0.7547517,0.85466397,0.8549284,0.8884909,77,cell phone,0.47203377
15.0,0.28406397,0.38550398,0.5202136,0.48332837,1,person,0.45578745
15.0,0.38295853,0.34634402,0.5222189,0.4186873,73,laptop,0.40287474
15.0,0.63435036,0.83842385,0.7335767,0.88848317,47,cup,0.40143147
15.0,0.37282014,0.29091656,0.5212282,0.41566646,73,laptop,0.38831264
15.0,0.53889215,0.7043378,0.63083947,0.7906119,73,laptop,0.38257885
15.0,0.29494467,0.37358898,0.63576734,0.48294795,1,person,0.372944
15.0,0.75509346,0.8548407,0.854589,0.8884645,75,remote,0.35538188
15.0,0.67165,0.19574156,0.84641963,0.29905468,64,potted plant,0.34705174
15.0,0.49002957,0.07612674,0.78854644,0.21262132,73,laptop,0.34185544
15.0,0.9477097,0.5586418,0.9995284,0.6660789,62,chair,0.33994174
15.0,0.6436886,0.23166415,0.7278823,0.3351414,62,chair,0.31311905
16.0,0.351558,0.6656761,0.580245,0.80690026,1,person,0.68884355
16.0,0.37242532,0.29660162,0.5231527,0.41805902,73,laptop,0.56558776
16.0,0.6991127,0.20153649,0.8494182,0.2749392,64,potted plant,0.48989326
16.0,0.28419697,0.384464,0.51916766,0.48333463,1,person,0.48984668
16.0,0.7548438,0.8547125,0.85488254,0.88853586,77,cell phone,0.47986072
16.0,0.48999846,0.07637981,0.78899705,0.21261024,72,tv,0.4694161
16.0,0.38011134,0.33457574,0.51696795,0.4237632,73,laptop,0.4225507
16.0,0.6340624,0.8384493,0.7335595,0.88857335,47,cup,0.4010594
16.0,0.53888625,0.7042813,0.6308207,0.79055244,73,laptop,0.38463438
16.0,0.2950133,0.37473506,0.637505,0.48230106,1,person,0.36170512
16.0,0.48999846,0.07637981,0.78899705,0.21261024,73,laptop,0.3466731
16.0,0.7551614,0.8548975,0.8545549,0.8885039,75,remote,0.34665522
16.0,0.9477789,0.5586038,0.99951035,0.66618913,62,chair,0.3386985
16.0,0.6436508,0.23175867,0.72774535,0.33524716,62,chair,0.32818818
16.0,0.40026692,0.22718234,0.77124906,0.41918814,1,person,0.31985924
17.0,0.3516732,0.66550475,0.58048636,0.8063062,1,person,0.687253
17.0,0.37375146,0.2943649,0.5217565,0.4182817,73,laptop,0.6285103
17.0,0.69882625,0.20160268,0.84882146,0.27469468,64,potted plant,0.49368414
17.0,0.7548199,0.85474014,0.8548537,0.8885155,77,cell phone,0.47108054
17.0,0.48938566,0.076959565,0.7894651,0.2125928,72,tv,0.46571162
17.0,0.2832669,0.38467553,0.52053446,0.4830893,1,person,0.45342577
17.0,0.63423,0.8383983,0.73355854,0.8884916,47,cup,0.40382916
17.0,0.5386503,0.70434666,0.6308764,0.79087865,73,laptop,0.38739327
17.0,0.48938566,0.076959565,0.7894651,0.2125928,73,laptop,0.3496196
17.0,0.29574865,0.37309334,0.6450503,0.48305753,1,person,0.34264797
17.0,0.9478721,0.5591153,0.9994872,0.66616726,62,chair,0.34111825
17.0,0.75512314,0.85494125,0.85454106,0.88848555,75,remote,0.33694476
17.0,0.64333814,0.23233533,0.72797817,0.33515412,62,chair,0.3123182
17.0,0.43865675,0.22223246,0.7128218,0.3552031,62,chair,0.3034855
18.0,0.3518448,0.665446,0.5804864,0.8059178,1,person,0.68118596
18.0,0.37835407,0.31948644,0.5217771,0.41343957,73,laptop,0.5972875
18.0,0.699061,0.20155302,0.84896415,0.2748129,64,potted plant,0.49515942
18.0,0.75481457,0.8547457,0.85481876,0.88851124,77,cell phone,0.47222057
18.0,0.2995904,0.3767166,0.5530715,0.4801538,1,person,0.47208986
18.0,0.4893668,0.07637851,0.78937304,0.21384223,72,tv,0.4548556
18.0,0.40297902,0.23118517,0.7410661,0.37741342,1,person,0.43610844
18.0,0.53842336,0.7041784,0.63117355,0.79089123,73,laptop,0.41062587
18.0,0.634091,0.838419,0.73354566,0.88855916,47,cup,0.40381753
18.0,0.4893668,0.07637851,0.78937304,0.21384223,73,laptop,0.35370263
18.0,0.9479095,0.55876964,0.9994819,0.6661971,62,chair,0.33870256
18.0,0.755099,0.8549513,0.8545051,0.88848335,75,remote,0.33301562
18.0,0.64337075,0.23217262,0.7284442,0.3350964,62,chair,0.3190028
19.0,0.35154402,0.6654643,0.5805594,0.80593514,1,person,0.67811525
19.0,0.37809098,0.32767913,0.52196246,0.41323152,73,laptop,0.579095
19.0,0.6985894,0.20173913,0.8485474,0.2747864,64,potted plant,0.4932496
19.0,0.75488293,0.8547217,0.85477424,0.8885575,77,cell phone,0.4745898
19.0,0.3932361,0.23052102,0.73627967,0.37867332,1,person,0.46690923
19.0,0.3007083,0.37883884,0.5512439,0.4810716,1,person,0.46081334
19.0,0.4887151,0.07649418,0.7908096,0.21441054,72,tv,0.4544679
19.0,0.63411194,0.8384247,0.7335287,0.88851607,47,cup,0.3969787
19.0,0.5388598,0.70492494,0.63073426,0.7908182,73,laptop,0.36018372
19.0,0.48454726,0.086760245,0.760833,0.22211108,73,laptop,0.35698602
19.0,0.94788533,0.5592236,0.9994884,0.66607696,62,chair,0.34565285
19.0,0.38032928,0.27315718,0.52164996,0.42061204,73,laptop,0.34383127
19.0,0.7551974,0.8549271,0.8544612,0.888526,75,remote,0.33075786
19.0,0.64299667,0.23177509,0.7283298,0.33487558,62,chair,0.31632656
20.0,0.35151178,0.6655251,0.58055395,0.8057388,1,person,0.67878157
20.0,0.378279,0.32771426,0.52220666,0.4133613,73,laptop,0.5761455
20.0,0.6983996,0.20175648,0.84890336,0.27482212,64,potted plant,0.4940372
20.0,0.3918872,0.23061463,0.73624027,0.3787637,1,person,0.47616646
20.0,0.7548724,0.85473937,0.854803,0.8885328,77,cell phone,0.4685397
20.0,0.2837208,0.38387015,0.51845574,0.4828014,1,person,0.46127036
20.0,0.48856074,0.07705461,0.79099137,0.21379128,72,tv,0.45252058
20.0,0.6342031,0.83843786,0.7334789,0.88853675,47,cup,0.39190128
20.0,0.53886765,0.7050553,0.6307587,0.7908339,73,laptop,0.37667283
20.0,0.48430845,0.08683297,0.76205623,0.22206685,73,laptop,0.3594764
20.0,0.94791055,0.5589283,0.999488,0.6661455,62,chair,0.3429259
20.0,0.38070738,0.27282614,0.5219358,0.42065114,73,laptop,0.3389786
20.0,0.29481524,0.37711835,0.65052086,0.48378885,1,person,0.33350953
20.0,0.7551875,0.8549568,0.8544793,0.88849515,75,remote,0.3299799
20.0,0.6429239,0.23196147,0.7283285,0.3349652,62,chair,0.3192209
21.0,0.35113484,0.66529745,0.5807983,0.80545694,1,person,0.67025757
21.0,0.3798604,0.29978544,0.5244724,0.41579384,73,laptop,0.54259866
21.0,0.3836416,0.3426081,0.52441424,0.41915423,73,laptop,0.5196772
21.0,0.69929236,0.20182157,0.8484538,0.27478775,64,potted plant,0.4968131
21.0,0.28323975,0.3837663,0.5186254,0.48367012,1,person,0.4844057
21.0,0.3911875,0.22053781,0.73849183,0.37679824,1,person,0.46848854
21.0,0.75482166,0.8547063,0.85465765,0.8886037,77,cell phone,0.46761784
21.0,0.49084982,0.07898306,0.7958379,0.2127403,72,tv,0.4170221
21.0,0.53936714,0.7049152,0.6310845,0.79116744,73,laptop,0.39315897
21.0,0.48497164,0.08706822,0.76512504,0.22057685,73,laptop,0.38726255
21.0,0.6351969,0.83834326,0.7336545,0.8884634,47,cup,0.3824064
21.0,0.29795665,0.37432408,0.6365835,0.48326653,1,person,0.3509185
21.0,0.9478451,0.5596279,0.9995073,0.66614103,62,chair,0.3499486
21.0,0.755094,0.8549294,0.854364,0.88856226,75,remote,0.33954793
21.0,0.6428622,0.23380294,0.72860575,0.33445695,62,chair,0.3249993
22.0,0.351069,0.6652937,0.5801514,0.8056983,1,person,0.66975546
22.0,0.38220054,0.34433365,0.5255248,0.41936272,73,laptop,0.6185534
22.0,0.2981271,0.37247586,0.53598976,0.48005253,1,person,0.48631212
22.0,0.6987821,0.20174405,0.8517716,0.27430898,64,potted plant,0.48231852
22.0,0.7548135,0.8546905,0.8547892,0.8886828,77,cell phone,0.46003577
22.0,0.38491786,0.22848049,0.74585736,0.37804952,1,person,0.45268857
22.0,0.4890408,0.073687844,0.7957596,0.21203431,72,tv,0.42899877
22.0,0.53879315,0.70352983,0.6317679,0.79130006,73,laptop,0.4085573
22.0,0.63522077,0.8383795,0.733783,0.8883245,47,cup,0.39504224
22.0,0.4890408,0.073687844,0.7957596,0.21203431,73,laptop,0.39356324
22.0,0.37986776,0.29025933,0.52857757,0.41121855,73,laptop,0.37018794
22.0,0.7549737,0.8549356,0.8544707,0.88861376,75,remote,0.352306
22.0,0.9477684,0.5604659,0.9995273,0.66653115,62,chair,0.3469584
22.0,0.64092416,0.234424,0.7286051,0.33418256,62,chair,0.31261015
23.0,0.35098428,0.6653498,0.5801938,0.8056589,1,person,0.6718381
23.0,0.38203713,0.34627575,0.5257778,0.41955614,73,laptop,0.5970407
23.0,0.29805195,0.37254474,0.53516984,0.48061928,1,person,0.47085872
23.0,0.7547964,0.85468334,0.8548099,0.888696,77,cell phone,0.460448
23.0,0.6997358,0.20090154,0.8531955,0.27417415,64,potted plant,0.45058367
23.0,0.48828214,0.07403684,0.7903976,0.21352929,72,tv,0.43206972
23.0,0.53882617,0.70499593,0.63100475,0.7903885,73,laptop,0.40677568
23.0,0.48828214,0.07403684,0.7903976,0.21352929,73,laptop,0.40218586
23.0,0.6352313,0.83837605,0.7338385,0.88835025,47,cup,0.38665488
23.0,0.3796574,0.28909624,0.5287751,0.41105336,73,laptop,0.3606496
23.0,0.7549542,0.8549334,0.854491,0.8886223,75,remote,0.35255906
23.0,0.9478307,0.5608755,0.9995389,0.66657084,62,chair,0.3478859
23.0,0.6594098,0.1961739,0.8481403,0.30660248,64,potted plant,0.34416598
23.0,0.3831263,0.22584535,0.7321453,0.37784982,1,person,0.33331275
23.0,0.6391084,0.2349185,0.7287543,0.33380917,62,chair,0.32003435
23.0,0.3831263,0.22584535,0.7321453,0.37784982,62,chair,0.3155306
24.0,0.35096133,0.66532886,0.5803186,0.8055599,1,person,0.6639157
24.0,0.3834205,0.34787008,0.5259104,0.4187065,73,laptop,0.57782555
24.0,0.29621547,0.37365386,0.52817386,0.4806296,1,person,0.4776925
24.0,0.75486016,0.85474974,0.8547585,0.88870865,77,cell phone,0.4508044
24.0,0.48821074,0.07453427,0.7924319,0.21492407,72,tv,0.44179788
24.0,0.7010962,0.20142737,0.8568919,0.27366695,64,potted plant,0.42822325
24.0,0.53918576,0.7035022,0.6320131,0.7914022,73,laptop,0.41967362
24.0,0.487665,0.09517522,0.75438863,0.21771745,73,laptop,0.3961212
24.0,0.63519526,0.838389,0.7337786,0.8883229,47,cup,0.38635752
24.0,0.37775293,0.3026178,0.52396077,0.41772562,73,laptop,0.3776894
24.0,0.7550881,0.8550119,0.85446715,0.8886233,75,remote,0.34952724
24.0,0.94784373,0.5607014,0.99953,0.6664202,62,chair,0.3489613
24.0,0.66115737,0.197802,0.84813166,0.30067712,64,potted plant,0.32550997
24.0,0.380763,0.22674218,0.77034324,0.40850368,62,chair,0.30430502
25.0,0.35125962,0.6652864,0.5803824,0.8056091,1,person,0.6556984
25.0,0.3849011,0.34914348,0.52582604,0.41855064,73,laptop,0.55875075
25.0,0.29593283,0.37459743,0.5263311,0.48067063,1,person,0.481286
25.0,0.48732543,0.0731753,0.7929797,0.21649945,72,tv,0.4744149
25.0,0.75492257,0.8548505,0.85478085,0.88863593,77,cell phone,0.4505701
25.0,0.38261575,0.30601013,0.52590716,0.4166401,73,laptop,0.43281275
25.0,0.53873533,0.7030984,0.6319069,0.7914516,73,laptop,0.43269712
25.0,0.70084155,0.20179181,0.8557137,0.2735761,64,potted plant,0.4241264
25.0,0.48732543,0.0731753,0.7929797,0.21649945,73,laptop,0.3911594
25.0,0.6353219,0.83844817,0.73384446,0.8882983,47,cup,0.37890798
25.0,0.94791317,0.5617235,0.9995239,0.6663523,62,chair,0.3517781
